tmc,hour,truck pct
110N04895,10,15.483
110N04895,11,14.717
110N04895,12,14.186
110N04895,13,12.65
110N04895,14,10.369
110N04895,15,8.407
110N04895,16,6.842
110N04895,17,5.638
110N04895,18,6.001
110N04895,19,7.304
110N04895,20,7.806
110N04895,21,8.188
110N04895,22,8.506
110N04895,23,11.006
110N04896,0,17.979
110N04896,1,25.101
110N04896,2,36.665
110N04896,3,41.023
110N04896,4,29.753
110N04896,5,17.232
110N04896,6,12.102
110N04896,7,11.298
110N04896,8,13.086
110N04896,9,15.378
110N04896,10,15.47
110N04896,11,14.693
110N04896,12,14.155
110N04896,13,12.623
110N04896,14,10.367
110N04896,15,8.393
110N04896,16,6.819
110N04896,17,5.629
110N04896,18,5.989
110N04896,19,7.261
110N04896,20,7.728
110N04896,21,8.152
110N04896,22,8.442
110N04896,23,10.854
110N04897,0,17.982
110N04897,1,25.091
110N04897,2,36.684
110N04897,3,41.016
110N04897,4,29.754
110N04897,5,17.232
110N04897,6,12.102
110N04897,7,11.298
110N04897,8,13.087
110N04897,9,15.378
110N04897,10,15.471
110N04897,11,14.693
110N04897,12,14.155
110N04897,13,12.623
110N04897,14,10.367
110N04897,15,8.393
110N04897,16,6.819
110N04897,17,5.629
110N04897,18,5.989
110N04897,19,7.26
110N04897,20,7.728
110N04897,21,8.153
110N04897,22,8.441
110N04897,23,10.856
110N04898,0,17.979
110N04898,1,25.101
110N04898,2,36.662
110N04898,3,41.057
110N04898,4,29.684
110N04898,5,17.249
110N04898,6,12.13
110N04898,7,11.303
110N04898,8,13.11
110N04898,9,15.371
110N04898,10,15.441
110N04898,11,14.656
110N04898,12,14.095
110N04898,13,12.56
110N04898,14,10.308
110N04898,15,8.351
110N04898,16,6.797
110N04898,17,5.6
110N04898,18,5.962
110N04898,19,7.224
110N04898,20,7.65
110N04898,21,8.104
110N04898,22,8.375
110N04898,23,10.845
110N04899,0,18.327
110N04899,1,29.436
110N04899,2,41.782
110N04899,3,50.568
110N04899,4,42.538
110N04899,5,24.779
110N04899,6,16.675
110N04899,7,15.033
110N04899,8,15.556
110N04899,9,15.66
110N04899,10,14.973
110N04899,11,13.987
110N04899,12,12.612
110N04899,13,11.076
110N04899,14,9.331
110N04899,15,7.384
110N04899,16,5.721
110N04899,17,4.721
110N04899,18,5.621
110N04899,19,6.832
110N04899,20,7.188
110N04899,21,7.611
110N04899,22,8.797
110N04899,23,11.963
110N04900,0,18.396
110N04900,1,29.558
110N04900,2,41.86
110N04900,3,50.637
110N04900,4,42.531
110N04900,5,24.757
110N04900,6,16.678
110N04900,7,15.036
110N04900,8,15.557
110N04900,9,15.659
110N04900,10,14.971
110N04900,11,13.986
110N04900,12,12.614
110N04900,13,11.081
110N04900,14,9.334
110N04900,15,7.39
110N04900,16,5.727
110N04900,17,4.736
110N04900,18,5.634
110N04900,19,6.882
110N04900,20,7.238
110N04900,21,7.65
110N04900,22,8.818
110N04900,23,12.049
110N04901,0,18.388
110N04901,1,29.563
110N04901,2,41.871
110N04901,3,50.644
110N04901,4,42.525
110N04901,5,24.755
110N04901,6,16.678
110N04901,7,15.036
110N04901,8,15.557
110N04901,9,15.659
110N04901,10,14.971
110N04901,11,13.986
110N04901,12,12.614
110N04901,13,11.081
110N04901,14,9.334
110N04901,15,7.391
110N04901,16,5.726
110N04901,17,4.736
110N04901,18,5.635
110N04901,19,6.882
110N04901,20,7.24
110N04901,21,7.649
110N04901,22,8.819
110N04901,23,12.05
110N04902,0,18.41
110N04902,1,29.6
110N04902,2,41.923
110N04902,3,50.606
110N04902,4,42.482
110N04902,5,24.749
110N04902,6,16.687
110N04902,7,15.036
110N04902,8,15.561
110N04902,9,15.665
110N04902,10,14.985
110N04902,11,14
110N04902,12,12.633
110N04902,13,11.087
110N04902,14,9.354
110N04902,15,7.4
110N04902,16,5.73
110N04902,17,4.733
110N04902,18,5.639
110N04902,19,6.903
110N04902,20,7.284
110N04902,21,7.683
110N04902,22,8.859
110N04902,23,12.172
110N04903,0,4.79
110N04903,1,10.926
110N04903,2,14.052
110N04903,3,12.468
110N04903,4,8.601
110N04903,5,6.595
110N04903,6,4.82
110N04903,7,5.527
110N04903,8,8
110N04903,9,8.889
110N04903,10,8.138
110N04903,11,7.682
110N04903,12,6.951
110N04903,13,5.905
110N04903,14,4.753
110N04903,15,3.46
110N04903,16,2.27
110N04903,17,1.499
110N04903,18,1.782
110N04903,19,2.13
110N04903,20,2.02
110N04903,21,2.246
110N04903,22,2.437
110N04903,23,2.708
110N04904,0,4.74
110N04904,1,10.926
110N04904,2,14.143
110N04904,3,12.114
110N04904,4,8.593
110N04904,5,6.634
110N04904,6,4.809
110N04904,7,5.527
110N04904,8,8.009
110N04904,9,8.891
110N04904,10,8.142
110N04904,11,7.694
110N04904,12,6.961
110N04904,13,5.922
110N04904,14,4.76
110N04904,15,3.462
110N04904,16,2.272
110N04904,17,1.499
110N04904,18,1.789
110N04904,19,2.134
110N04904,20,2.026
110N04904,21,2.259
110N04904,22,2.451
110N04904,23,2.713
110N04905,0,4.736
110N04905,1,10.922
110N04905,2,14.146
110N04905,3,12.118
110N04905,4,8.595
110N04905,5,6.634
110N04905,6,4.809
110N04905,7,5.528
110N04905,8,8.009
110N04905,9,8.891
110N04905,10,8.142
110N04905,11,7.694
110N04905,12,6.961
110N04905,13,5.922
110N04905,14,4.76
110N04905,15,3.462
110N04905,16,2.272
110N04905,17,1.499
110N04905,18,1.789
110N04905,19,2.134
110N04905,20,2.026
110N04905,21,2.259
110N04905,22,2.451
110N04905,23,2.713
110N04906,0,4.731
110N04906,1,10.949
110N04906,2,14.138
110N04906,3,12.233
110N04906,4,8.611
110N04906,5,6.596
110N04906,6,4.804
110N04906,7,5.524
110N04906,8,8.01
110N04906,9,8.89
110N04906,10,8.143
110N04906,11,7.696
110N04906,12,6.974
110N04906,13,5.931
110N04906,14,4.767
110N04906,15,3.467
110N04906,16,2.275
110N04906,17,1.499
110N04906,18,1.793
110N04906,19,2.137
110N04906,20,2.026
110N04906,21,2.26
110N04906,22,2.453
110N04906,23,2.715
110N04907,0,4.731
110N04907,1,10.947
110N04907,2,14.119
110N04907,3,12.341
110N04907,4,8.642
110N04907,5,6.605
110N04907,6,4.797
110N04907,7,5.521
110N04907,8,8.006
110N04907,9,8.892
110N04907,10,8.147
110N04907,11,7.704
110N04907,12,6.98
110N04907,13,5.937
110N04907,14,4.771
110N04907,15,3.476
110N04907,16,2.281
110N04907,17,1.499
110N04907,18,1.795
110N04907,19,2.138
110N04907,20,2.029
110N04907,21,2.263
110N04907,22,2.453
110N04907,23,2.708
110N04910,0,4.411
110N04910,1,8.111
110N04910,2,10.094
110N04910,3,17.894
110N04910,4,13.671
110N04910,5,8.092
110N04910,6,6.66
110N04910,7,6.821
110N04910,8,9.269
110N04910,9,11.379
110N04910,10,11.113
110N04910,11,9.603
110N04910,12,8.565
110N04910,13,8.405
110N04910,14,6.503
110N04910,15,4.455
110N04910,16,2.977
110N04910,17,2.268
110N04910,18,2.169
110N04910,19,2.047
110N04910,20,1.77
110N04910,21,1.646
110N04910,22,1.912
110N04910,23,2.331
110N04911,0,4.411
110N04911,1,8.111
110N04911,2,10.094
110N04911,3,17.894
110N04911,4,13.671
110N04911,5,8.092
110N04911,6,6.66
110N04911,7,6.821
110N04911,8,9.269
110N04911,9,11.379
110N04911,10,11.113
110N04911,11,9.603
110N04911,12,8.565
110N04911,13,8.405
110N04911,14,6.503
110N04911,15,4.455
110N04911,16,2.977
110N04911,17,2.268
110N04911,18,2.169
110N04911,19,2.047
110N04911,20,1.77
110N04911,21,1.646
110N04911,22,1.912
110N04911,23,2.331
110N04912,0,4.41
110N04912,1,8.117
110N04912,2,10.087
110N04912,3,17.901
110N04912,4,13.671
110N04912,5,8.093
110N04912,6,6.66
110N04912,7,6.821
110N04912,8,9.269
110N04912,9,11.379
110N04912,10,11.113
110N04912,11,9.603
110N04912,12,8.565
110N04912,13,8.405
110N04912,14,6.503
110N04912,15,4.455
110N04912,16,2.978
110N04912,17,2.268
110N04912,18,2.169
110N04912,19,2.047
110N04912,20,1.77
110N04912,21,1.646
110N04912,22,1.913
110N04912,23,2.331
110N04913,0,4.409
110N04913,1,8.112
110N04913,2,10.088
110N04913,3,17.893
110N04913,4,13.668
110N04913,5,8.093
110N04913,6,6.66
110N04913,7,6.821
110N04913,8,9.269
110N04913,9,11.379
110N04913,10,11.113
110N04913,11,9.603
110N04913,12,8.565
110N04913,13,8.405
110N04913,14,6.503
110N04913,15,4.455
110N04913,16,2.977
110N04913,17,2.268
110N04913,18,2.169
110N04913,19,2.047
110N04913,20,1.77
110N04913,21,1.646
110N04913,22,1.912
110N04913,23,2.331
110N04914,0,4.409
110N04914,1,8.108
110N04914,2,10.087
110N04914,3,17.899
110N04914,4,13.664
110N04914,5,8.092
110N04914,6,6.66
110N04914,7,6.821
110N04914,8,9.268
110N04914,9,11.379
110N04914,10,11.113
110N04914,11,9.603
110N04914,12,8.565
110N04914,13,8.405
110N04914,14,6.503
110N04914,15,4.455
110N04914,16,2.977
110N04914,17,2.268
110N04914,18,2.169
110N04914,19,2.047
110N04914,20,1.77
110N04914,21,1.646
110N04914,22,1.913
110N04914,23,2.331
110N04915,0,4.409
110N04915,1,8.108
110N04915,2,10.087
110N04915,3,17.899
110N04915,4,13.664
110N04915,5,8.092
110N04915,6,6.66
110N04915,7,6.821
110N04915,8,9.268
110N04915,9,11.379
110N04915,10,11.113
110N04915,11,9.603
110N04915,12,8.565
110N04915,13,8.405
110N04915,14,6.503
110N04915,15,4.455
110N04915,16,2.977
110N04915,17,2.268
110N04915,18,2.169
110N04915,19,2.047
110N04915,20,1.77
110N04915,21,1.646
110N04915,22,1.913
110N04915,23,2.331
110N04925,0,32.662
110N04925,1,37.628
110N04925,2,41.491
110N04925,3,43.548
110N04925,4,39.188
110N04925,5,28.102
110N04925,6,20.22
110N04925,7,15.594
110N04925,8,15.729
110N04925,9,16.162
110N04925,10,16.427
110N04925,11,16.491
110N04925,12,16.495
110N04925,13,15.984
110N04925,14,14.613
110N04925,15,12.316
110N04925,16,10.798
110N04925,17,10.51
110N04925,18,13.075
110N04925,19,14.814
110N04925,20,16.724
110N04925,21,17.402
110N04925,22,20.653
110N04925,23,27.046
110N04926,0,32.834
110N04926,1,37.831
110N04926,2,41.672
110N04926,3,43.675
110N04926,4,39.282
110N04926,5,28.097
110N04926,6,20.206
110N04926,7,15.58
110N04926,8,15.733
110N04926,9,16.193
110N04926,10,16.461
110N04926,11,16.531
110N04926,12,16.557
110N04926,13,16.087
110N04926,14,14.74
110N04926,15,12.421
110N04926,16,10.871
110N04926,17,10.569
110N04926,18,13.188
110N04926,19,14.987
110N04926,20,16.853
110N04926,21,17.588
110N04926,22,20.806
110N04926,23,27.206
110N04944,0,7.567
110N04944,1,12.595
110N04944,2,16.568
110N04944,3,16.746
110N04944,4,9.465
110N04944,5,5.025
110N04944,6,2.852
110N04944,7,2.074
110N04944,8,2.416
110N04944,9,4.045
110N04944,10,5.217
110N04944,11,5.224
110N04944,12,4.799
110N04944,13,4.69
110N04944,14,4.416
110N04944,15,3.662
110N04944,16,2.405
110N04944,17,1.645
110N04944,18,1.896
110N04944,19,2.198
110N04944,20,2.03
110N04944,21,1.939
110N04944,22,2.675
110N04944,23,3.721
110N04945,0,7.544
110N04945,1,12.551
110N04945,2,16.551
110N04945,3,16.723
110N04945,4,9.439
110N04945,5,5.023
110N04945,6,2.841
110N04945,7,2.072
110N04945,8,2.414
110N04945,9,4.038
110N04945,10,5.217
110N04945,11,5.223
110N04945,12,4.798
110N04945,13,4.689
110N04945,14,4.414
110N04945,15,3.657
110N04945,16,2.406
110N04945,17,1.645
110N04945,18,1.895
110N04945,19,2.196
110N04945,20,2.027
110N04945,21,1.934
110N04945,22,2.663
110N04945,23,3.687
110N04946,0,7.544
110N04946,1,12.551
110N04946,2,16.551
110N04946,3,16.723
110N04946,4,9.439
110N04946,5,5.023
110N04946,6,2.841
110N04946,7,2.072
110N04946,8,2.414
110N04946,9,4.038
110N04946,10,5.217
110N04946,11,5.223
110N04946,12,4.798
110N04946,13,4.689
110N04946,14,4.414
110N04946,15,3.657
110N04946,16,2.406
110N04946,17,1.645
110N04946,18,1.895
110N04946,19,2.196
110N04946,20,2.027
110N04946,21,1.934
110N04946,22,2.663
110N04946,23,3.687
110N04947,0,7.544
110N04947,1,12.551
110N04947,2,16.551
110N04947,3,16.723
110N04947,4,9.439
110N04947,5,5.023
110N04947,6,2.841
110N04947,7,2.072
110N04947,8,2.414
110N04947,9,4.038
110N04947,10,5.217
110N04947,11,5.223
110N04947,12,4.798
110N04947,13,4.689
110N04947,14,4.414
110N04947,15,3.657
110N04947,16,2.406
110N04947,17,1.645
110N04947,18,1.895
110N04947,19,2.196
110N04947,20,2.027
110N04947,21,1.934
110N04947,22,2.663
110N04947,23,3.687
110N04948,0,7.505
110N04948,1,12.568
110N04948,2,16.551
110N04948,3,16.716
110N04948,4,9.413
110N04948,5,5.026
110N04948,6,2.822
110N04948,7,2.071
110N04948,8,2.411
110N04948,9,4.025
110N04948,10,5.218
110N04948,11,5.223
110N04948,12,4.796
110N04948,13,4.69
110N04948,14,4.414
110N04948,15,3.654
110N04948,16,2.389
110N04948,17,1.645
110N04948,18,1.893
110N04948,19,2.195
110N04948,20,2.026
110N04948,21,1.93
110N04948,22,2.657
110N04948,23,3.672
110N04949,0,7.486
110N04949,1,12.576
110N04949,2,16.534
110N04949,3,16.736
110N04949,4,9.42
110N04949,5,5.026
110N04949,6,2.813
110N04949,7,2.071
110N04949,8,2.411
110N04949,9,4.029
110N04949,10,5.218
110N04949,11,5.222
110N04949,12,4.798
110N04949,13,4.69
110N04949,14,4.414
110N04949,15,3.655
110N04949,16,2.386
110N04949,17,1.644
110N04949,18,1.893
110N04949,19,2.196
110N04949,20,2.027
110N04949,21,1.929
110N04949,22,2.655
110N04949,23,3.657
110N04950,0,7.677
110N04950,1,12.664
110N04950,2,16.555
110N04950,3,16.734
110N04950,4,9.383
110N04950,5,5.03
110N04950,6,2.807
110N04950,7,2.07
110N04950,8,2.408
110N04950,9,4.032
110N04950,10,5.218
110N04950,11,5.218
110N04950,12,4.798
110N04950,13,4.685
110N04950,14,4.409
110N04950,15,3.642
110N04950,16,2.375
110N04950,17,1.646
110N04950,18,1.887
110N04950,19,2.186
110N04950,20,2.017
110N04950,21,1.919
110N04950,22,2.654
110N04950,23,3.704
110N04951,0,7.683
110N04951,1,12.651
110N04951,2,16.564
110N04951,3,16.732
110N04951,4,9.386
110N04951,5,5.03
110N04951,6,2.807
110N04951,7,2.07
110N04951,8,2.408
110N04951,9,4.032
110N04951,10,5.218
110N04951,11,5.218
110N04951,12,4.798
110N04951,13,4.685
110N04951,14,4.408
110N04951,15,3.642
110N04951,16,2.375
110N04951,17,1.646
110N04951,18,1.887
110N04951,19,2.186
110N04951,20,2.017
110N04951,21,1.919
110N04951,22,2.655
110N04951,23,3.707
110N04954,0,16.369
110N04954,1,25.953
110N04954,2,25.66
110N04954,3,27.488
110N04954,4,15.251
110N04954,5,8.264
110N04954,6,5.296
110N04954,7,4.886
110N04954,8,7.042
110N04954,9,10.581
110N04954,10,11.113
110N04954,11,10.746
110N04954,12,9.51
110N04954,13,9.013
110N04954,14,7.849
110N04954,15,6.467
110N04954,16,4.104
110N04954,17,2.758
110N04954,18,3.383
110N04954,19,4.046
110N04954,20,4.492
110N04954,21,4.406
110N04954,22,5.456
110N04954,23,8.287
110N04955,0,16.369
110N04955,1,25.953
110N04955,2,25.66
110N04955,3,27.488
110N04955,4,15.251
110N04955,5,8.264
110N04955,6,5.296
110N04955,7,4.886
110N04955,8,7.042
110N04955,9,10.581
110N04955,10,11.113
110N04955,11,10.746
110N04955,12,9.51
110N04955,13,9.013
110N04955,14,7.849
110N04955,15,6.467
110N04955,16,4.104
110N04955,17,2.758
110N04955,18,3.383
110N04955,19,4.046
110N04955,20,4.492
110N04955,21,4.406
110N04955,22,5.456
110N04955,23,8.287
110N04956,0,16.414
110N04956,1,26.032
110N04956,2,25.428
110N04956,3,27.284
110N04956,4,15.191
110N04956,5,8.275
110N04956,6,5.293
110N04956,7,4.886
110N04956,8,7.04
110N04956,9,10.583
110N04956,10,11.118
110N04956,11,10.752
110N04956,12,9.521
110N04956,13,9.027
110N04956,14,7.865
110N04956,15,6.48
110N04956,16,4.115
110N04956,17,2.758
110N04956,18,3.386
110N04956,19,4.05
110N04956,20,4.5
110N04956,21,4.42
110N04956,22,5.484
110N04956,23,8.36
110N04957,0,16.407
110N04957,1,26.007
110N04957,2,25.278
110N04957,3,27.26
110N04957,4,15.276
110N04957,5,8.281
110N04957,6,5.304
110N04957,7,4.882
110N04957,8,7.005
110N04957,9,10.583
110N04957,10,11.115
110N04957,11,10.75
110N04957,12,9.52
110N04957,13,9.024
110N04957,14,7.863
110N04957,15,6.478
110N04957,16,4.118
110N04957,17,2.759
110N04957,18,3.382
110N04957,19,4.046
110N04957,20,4.487
110N04957,21,4.413
110N04957,22,5.455
110N04957,23,8.329
110N04958,0,16.31
110N04958,1,25.91
110N04958,2,25.687
110N04958,3,27.211
110N04958,4,15.319
110N04958,5,8.292
110N04958,6,5.301
110N04958,7,4.882
110N04958,8,7.012
110N04958,9,10.581
110N04958,10,11.114
110N04958,11,10.75
110N04958,12,9.524
110N04958,13,9.032
110N04958,14,7.863
110N04958,15,6.479
110N04958,16,4.125
110N04958,17,2.762
110N04958,18,3.388
110N04958,19,4.053
110N04958,20,4.489
110N04958,21,4.411
110N04958,22,5.427
110N04958,23,8.238
110N05007,0,47.957
110N05007,1,54.719
110N05007,2,58.748
110N05007,3,57.504
110N05007,4,47.321
110N05007,5,34.713
110N05007,6,26.486
110N05007,7,20.803
110N05007,8,23.605
110N05007,9,26.331
110N05007,10,26.937
110N05007,11,26.306
110N05007,12,25.26
110N05007,13,24.232
110N05007,14,23.073
110N05007,15,21.239
110N05007,16,19.564
110N05007,17,18.247
110N05007,18,24.526
110N05007,19,29.251
110N05007,20,30.621
110N05007,21,32.445
110N05007,22,36.242
110N05007,23,41.149
110N05008,0,47.957
110N05008,1,54.719
110N05008,2,58.748
110N05008,3,57.504
110N05008,4,47.321
110N05008,5,34.713
110N05008,6,26.486
110N05008,7,20.803
110N05008,8,23.605
110N05008,9,26.331
110N05008,10,26.937
110N05008,11,26.306
110N05008,12,25.26
110N05008,13,24.232
110N05008,14,23.073
110N05008,15,21.239
110N05008,16,19.564
110N05008,17,18.247
110N05008,18,24.526
110N05008,19,29.251
110N05008,20,30.621
110N05008,21,32.445
110N05008,22,36.242
110N05008,23,41.149
110N05009,0,44.772
110N05009,1,52.503
110N05009,2,55.946
110N05009,3,53.739
110N05009,4,40.759
110N05009,5,27.417
110N05009,6,19.144
110N05009,7,15.782
110N05009,8,19.593
110N05009,9,23.353
110N05009,10,23.585
110N05009,11,22.338
110N05009,12,21.703
110N05009,13,21.583
110N05009,14,20.01
110N05009,15,17.7
110N05009,16,15.836
110N05009,17,14.623
110N05009,18,19.466
110N05009,19,22.463
110N05009,20,23.929
110N05009,21,26.044
110N05009,22,30.897
110N05009,23,35.275
110N05010,0,44.767
110N05010,1,52.507
110N05010,2,55.957
110N05010,3,53.747
110N05010,4,40.753
110N05010,5,27.418
110N05010,6,19.143
110N05010,7,15.783
110N05010,8,19.593
110N05010,9,23.353
110N05010,10,23.584
110N05010,11,22.338
110N05010,12,21.703
110N05010,13,21.584
110N05010,14,20.011
110N05010,15,17.699
110N05010,16,15.836
110N05010,17,14.623
110N05010,18,19.466
110N05010,19,22.463
110N05010,20,23.929
110N05010,21,26.045
110N05010,22,30.902
110N05010,23,35.273
110N05011,0,42.78
110N05011,1,50.18
110N05011,2,53.874
110N05011,3,51.603
110N05011,4,39.847
110N05011,5,26.034
110N05011,6,16.367
110N05011,7,13.191
110N05011,8,17.423
110N05011,9,21.582
110N05011,10,22.062
110N05011,11,21.125
110N05011,12,20.049
110N05011,13,19.841
110N05011,14,18.556
110N05011,15,16.207
110N05011,16,14.461
110N05011,17,13.307
110N05011,18,17.446
110N05011,19,20.358
110N05011,20,21.824
110N05011,21,23.633
110N05011,22,28.355
110N05011,23,32.593
110N05012,0,42.726
110N05012,1,50.205
110N05012,2,53.815
110N05012,3,51.678
110N05012,4,40.354
110N05012,5,26.095
110N05012,6,16.349
110N05012,7,13.195
110N05012,8,17.406
110N05012,9,21.584
110N05012,10,22.087
110N05012,11,21.134
110N05012,12,20.048
110N05012,13,19.805
110N05012,14,18.519
110N05012,15,16.215
110N05012,16,14.417
110N05012,17,13.266
110N05012,18,17.394
110N05012,19,20.22
110N05012,20,21.703
110N05012,21,23.592
110N05012,22,28.538
110N05012,23,32.787
110N05017,0,42.78
110N05017,1,50.18
110N05017,2,53.874
110N05017,3,51.603
110N05017,4,39.847
110N05017,5,26.034
110N05017,6,16.367
110N05017,7,13.191
110N05017,8,17.423
110N05017,9,21.582
110N05017,10,22.062
110N05017,11,21.125
110N05017,12,20.049
110N05017,13,19.841
110N05017,14,18.556
110N05017,15,16.207
110N05017,16,14.461
110N05017,17,13.307
110N05017,18,17.446
110N05017,19,20.358
110N05017,20,21.824
110N05017,21,23.633
110N05017,22,28.355
110N05017,23,32.593
110N05018,0,42.78
110N05018,1,50.18
110N05018,2,53.874
110N05018,3,51.603
110N05018,4,39.847
110N05018,5,26.034
110N05018,6,16.367
110N05018,7,13.191
110N05018,8,17.423
110N05018,9,21.582
110N05018,10,22.062
110N05018,11,21.125
110N05018,12,20.049
110N05018,13,19.841
110N05018,14,18.556
110N05018,15,16.207
110N05018,16,14.461
110N05018,17,13.307
110N05018,18,17.446
110N05018,19,20.358
110N05018,20,21.824
110N05018,21,23.633
110N05018,22,28.355
110N05018,23,32.593
110N05019,0,42.78
