tmc,year,AMP Vol,MIDD Vol,PMP Vol,WE Vol,max Vol,max WD Vol
110N04786,2018,34.90865023,30.65702997,31.90563675,32.22852341,32.22852341,34.90865023
110N04786,2019,35.76140698,31.40592715,32.6850352,33.0158094,33.0158094,35.76140698
110N04786,2020,30.429918,26.72377483,27.81218708,28.0936478,28.0936478,30.429918
110N04787,2017,35.27713325,30.98063445,32.24242108,32.56871601,32.56871601,35.27713325
110N04787,2018,34.90865023,30.65702997,31.90563675,32.22852341,32.22852341,34.90865023
110N04787,2019,35.76140698,31.40592715,32.6850352,33.0158094,33.0158094,35.76140698
110N04787,2020,30.429918,26.72377483,27.81218708,28.0936478,28.0936478,30.429918
110N04788,2017,33.26902865,29.2171024,30.40706348,30.71478449,30.71478449,33.26902865
110N04788,2018,32.72270135,28.73731382,29.90773395,30.21040172,30.21040172,32.72270135
110N04788,2019,33.14556123,29.10867243,30.29421735,30.60079634,30.60079634,33.14556123
110N04788,2020,28.15440728,24.7254048,25.73242695,25.99284041,25.99284041,28.15440728
110N04789,2017,24.7962752,29.9323113,24.83850848,27.00950019,27.00950019,29.9323113
110N04789,2018,24.7262956,29.84783688,24.76840969,26.93327446,26.93327446,29.84783688
110N04789,2019,25.4572504,30.73019387,25.50060945,27.72947161,27.72947161,30.73019387
110N04789,2020,21.783066,26.29497808,21.82016715,23.72734294,23.72734294,26.29497808
110N04790,2017,37.17347,44.8731863,37.23678425,40.4914382,40.4914382,44.8731863
110N04790,2018,37.2102476,44.91758162,37.2736245,40.53149843,40.53149843,44.91758162
110N04790,2019,38.023952,45.89982807,38.0887148,41.41783111,41.41783111,45.89982807
110N04790,2020,32.190616,38.85823703,32.2454434,35.06383284,35.06383284,38.85823703
110N04791,2017,43.35744605,42.06298138,43.69421988,42.89889657,42.89889657,43.69421988
110N04791,2018,43.06393048,41.7782289,43.39842445,42.60848521,42.60848521,43.39842445
110N04791,2019,43.9281384,42.61663533,44.269345,43.46355326,43.46355326,44.269345
110N04791,2020,38.8806039,37.71979825,39.18260438,38.46940161,38.46940161,39.18260438
110N04792,2017,50.80009623,47.18572252,47.51167165,48.31152905,48.31152905,50.80009623
110N04792,2018,50.34201345,46.76023185,47.08324178,47.87588658,47.87588658,50.34201345
110N04792,2019,51.08448675,47.44987895,47.77765283,48.581988,48.581988,51.08448675
110N04792,2020,44.35574608,41.19988113,41.48448133,42.18287116,42.18287116,44.35574608
110N04793,2017,42.62065815,39.5882429,39.86171023,40.53278077,40.53278077,42.62065815
110N04793,2018,41.76932138,38.79747785,39.06548275,39.72314883,39.72314883,41.76932138
110N04793,2019,41.73323743,38.76396123,39.0317346,39.68883254,39.68883254,41.73323743
110N04793,2020,36.15918338,33.5864953,33.8185038,34.38783719,34.38783719,36.15918338
110N04794,2017,49.32860468,45.81892605,46.13543365,46.91212211,46.91212211,49.32860468
110N04794,2018,48.90660585,45.426952,45.74075193,46.51079594,46.51079594,48.90660585
110N04794,2019,49.22402238,45.72178467,46.03762123,46.81266302,46.81266302,49.22402238
110N04794,2020,40.9357208,38.02318708,38.28584333,38.93038422,38.93038422,40.9357208
110N04795,2017,49.32860468,45.81892605,46.13543365,46.91212211,46.91212211,49.32860468
110N04795,2018,48.90660585,45.426952,45.74075193,46.51079594,46.51079594,48.90660585
110N04795,2019,49.22402238,45.72178467,46.03762123,46.81266302,46.81266302,49.22402238
110N04795,2020,40.9357208,38.02318708,38.28584333,38.93038422,38.93038422,40.9357208
110N04798,2017,8.799497993,13.03286662,11.63283079,11.42332249,11.42332249,13.03286662
110N04798,2018,8.380242623,12.41191082,11.07858022,10.87905402,10.87905402,12.41191082
110N04798,2019,8.629673033,12.78134022,11.40832423,11.20285931,11.20285931,12.78134022
110N04798,2020,7.556768468,11.19226978,9.989957268,9.810037257,9.810037257,11.19226978
110N04799,2017,9.010894688,13.34596458,11.91229469,11.69775321,11.69775321,13.34596458
110N04799,2018,8.712816503,12.90448335,11.5182389,11.31079441,11.31079441,12.90448335
110N04799,2019,8.800382498,13.03417665,11.6340001,11.42447074,11.42447074,13.03417665
110N04799,2020,6.57717918,9.741407867,8.69495198,8.538355129,8.538355129,9.741407867
110N04800,2017,9.599532765,14.21779177,12.69046717,12.46191074,12.46191074,14.21779177
110N04800,2018,10.78344271,15.97127138,14.25558191,13.99883763,13.99883763,15.97127138
110N04800,2019,10.90329314,16.1487809,14.41402274,14.15442492,14.15442492,16.1487809
110N04800,2020,9.494718923,14.06255282,12.55190452,12.32584362,12.32584362,14.06255282
110N04801,2017,7.880165625,8.9830901,10.10145671,8.987502143,8.987502143,10.10145671
110N04801,2018,7.927694375,9.037271073,10.16238305,9.041709721,9.041709721,10.16238305
110N04801,2019,7.975223125,9.091452047,10.22330938,9.095917307,9.095917307,10.22330938
110N04801,2020,6.605990625,7.5305789,8.468112413,7.534277543,7.534277543,8.468112413
110N04803,2017,10.00834125,11.40912964,12.82953059,11.41473323,11.41473323,12.82953059
110N04803,2018,9.942104375,11.33362211,12.74462261,11.33918861,11.33918861,12.74462261
110N04803,2019,10.32132313,11.76591711,13.23073698,11.77169594,11.77169594,13.23073698
110N04803,2020,9.355579375,10.66500585,11.99276571,10.67024396,10.67024396,11.99276571
110N04804,2017,11.18493063,12.75039693,14.33778145,12.75665928,12.75665928,14.33778145
110N04804,2018,11.9711775,13.64668856,15.34565859,13.65339112,13.65339112,15.34565859
110N04804,2019,11.44836125,13.05069785,14.67546891,13.05710769,13.05710769,14.67546891
110N04804,2020,10.22070375,11.65121484,13.10175464,11.65693733,11.65693733,13.10175464
110N04805,2017,11.18493063,12.75039693,14.33778145,12.75665928,12.75665928,14.33778145
110N04805,2018,11.9711775,13.64668856,15.34565859,13.65339112,13.65339112,15.34565859
110N04805,2019,11.44836125,13.05069785,14.67546891,13.05710769,13.05710769,14.67546891
110N04805,2020,10.22070375,11.65121484,13.10175464,11.65693733,11.65693733,13.10175464
110N04806,2017,23.40790938,26.68412937,30.00622,26.69723526,26.69723526,30.00622
110N04806,2018,29.23776563,33.3299445,37.47941833,33.34631449,33.34631449,37.47941833
110N04806,2019,30.15041875,34.37033447,38.64933358,34.38721544,34.38721544,38.64933358
110N04806,2020,26.29806188,29.97879367,33.71105968,29.99351773,29.99351773,33.71105968
110N04807,2017,23.40790938,26.68412937,30.00622,26.69723526,26.69723526,30.00622
110N04807,2018,29.23776563,33.3299445,37.47941833,33.34631449,33.34631449,37.47941833
110N04807,2019,30.15041875,34.37033447,38.64933358,34.38721544,34.38721544,38.64933358
110N04807,2020,26.29806188,29.97879367,33.71105968,29.99351773,29.99351773,33.71105968
110N04808,2017,27.38363875,31.21631015,35.1026431,31.23164202,31.23164202,35.1026431
110N04808,2018,29.23776563,33.3299445,37.47941833,33.34631449,33.34631449,37.47941833
110N04808,2019,30.15041875,34.37033447,38.64933358,34.38721544,34.38721544,38.64933358
110N04808,2020,26.29806188,29.97879367,33.71105968,29.99351773,29.99351773,33.71105968
110N04809,2017,29.33833638,31.5910835,33.63157643,31.53043944,31.53043944,33.63157643
110N04809,2018,28.91308813,31.13318253,33.14409928,31.07341749,31.07341749,33.14409928
110N04809,2019,28.90117035,31.12034965,33.1304375,31.06060923,31.06060923,33.1304375
110N04809,2020,24.75540632,26.6562527,28.37800103,26.60508183,26.60508183,28.37800103
110N04810,2017,25.87947013,27.86662787,29.66655528,27.81313349,27.81313349,29.66655528
110N04810,2018,25.65194878,27.62163627,29.40573948,27.56861219,27.56861219,29.40573948
110N04810,2019,26.43473058,28.46452403,30.30307003,28.4098819,28.4098819,30.30307003
110N04810,2020,23.54900144,25.35721392,26.9950563,25.30853674,25.30853674,26.9950563
110N04811,2017,25.73881598,28.99633518,35.82190518,30.01577826,30.01577826,35.82190518
110N04811,2018,25.66233348,28.910173,35.7154609,29.92658682,29.92658682,35.7154609
110N04811,2019,26.46343873,29.8126666,36.8303963,30.86080998,30.86080998,36.8303963
110N04811,2020,23.0820293,26.00330407,32.1243318,26.9175192,26.9175192,32.1243318
110N04812,2017,30.58663045,34.45769182,42.56883365,35.66914338,35.66914338,42.56883365
110N04812,2018,30.4807316,34.33839033,42.42144928,35.54564754,35.54564754,42.42144928
110N04812,2019,31.33184465,35.29722075,43.60598285,36.53818818,36.53818818,43.60598285
110N04812,2020,27.63666083,31.13437235,38.46322395,32.2289838,32.2289838,38.46322395
110N04813,2017,26.69729873,30.07612403,37.1558701,31.13352996,31.13352996,37.1558701
110N04813,2018,26.283999,29.61051687,36.58066168,30.65155314,30.65155314,36.58066168
110N04813,2019,27.00175795,30.4191158,37.57960013,31.4885805,31.4885805,37.57960013
110N04813,2020,23.85911121,26.87873392,33.20583278,27.8237271,27.8237271,33.20583278
110N04814,2017,26.69729873,30.07612403,37.1558701,31.13352996,31.13352996,37.1558701
110N04814,2018,26.283999,29.61051687,36.58066168,30.65155314,30.65155314,36.58066168
110N04814,2019,27.00175795,30.4191158,37.57960013,31.4885805,31.4885805,37.57960013
110N04814,2020,23.85911121,26.87873392,33.20583278,27.8237271,27.8237271,33.20583278
110N04815,2017,27.65529118,31.15536057,38.48915268,32.25070992,32.25070992,38.48915268
110N04815,2018,27.280723,30.73338682,37.96784875,31.81390056,31.81390056,37.96784875
110N04815,2019,28.19655203,31.7651237,39.24245053,32.88191088,32.88191088,39.24245053
110N04815,2020,25.03527495,28.20375358,34.84275445,29.19533136,29.19533136,34.84275445
110N04816,2017,26.36832588,29.7055162,36.6980233,30.74989242,30.74989242,36.6980233
110N04816,2018,26.09622463,29.39897767,36.31932738,30.43257672,30.43257672,36.31932738
110N04816,2019,26.80908085,30.20205338,37.31144248,31.26388668,31.26388668,37.31144248
110N04816,2020,23.91206064,26.93838465,33.27952495,27.88547502,27.88547502,33.27952495
110N04817,2017,32.4278845,32.83504662,42.62067395,35.51460811,35.51460811,42.62067395
110N04817,2018,32.0749165,32.47764677,42.15676043,35.12804203,35.12804203,42.15676043
110N04817,2019,32.76982225,33.1812777,43.07009018,35.88909399,35.88909399,43.07009018
110N04817,2020,29.6293525,30.00137645,38.94250248,32.44969133,32.44969133,38.94250248
110N04818,2017,32.4278845,32.83504662,42.62067395,35.51460811,35.51460811,42.62067395
110N04818,2018,32.0749165,32.47764677,42.15676043,35.12804203,35.12804203,42.15676043
110N04818,2019,32.76982225,33.1812777,43.07009018,35.88909399,35.88909399,43.07009018
110N04818,2020,29.6293525,30.00137645,38.94250248,32.44969133,32.44969133,38.94250248
110N04819,2017,46.44023505,45.05373172,46.80095408,45.94908191,45.94908191,46.80095408
110N04819,2018,46.4256468,45.039579,46.7862525,45.93464794,45.93464794,46.7862525
110N04819,2019,47.62888565,46.20689438,47.99883738,47.12516131,47.12516131,47.99883738
110N04819,2020,41.93713405,40.6850737,42.26287575,41.49360581,41.49360581,42.26287575
110N04820,2017,43.35744605,42.06298138,43.69421988,42.89889657,42.89889657,43.69421988
110N04820,2018,43.06393048,41.7782289,43.39842445,42.60848521,42.60848521,43.39842445
110N04820,2019,43.9281384,42.61663533,44.269345,43.46355326,43.46355326,44.269345
110N04820,2020,38.8806039,37.71979825,39.18260438,38.46940161,38.46940161,39.18260438
110N04821,2017,43.35744605,42.06298138,43.69421988,42.89889657,42.89889657,43.69421988
110N04821,2018,43.06393048,41.7782289,43.39842445,42.60848521,42.60848521,43.39842445
110N04821,2019,43.9281384,42.61663533,44.269345,43.46355326,43.46355326,44.269345
110N04821,2020,38.8806039,37.71979825,39.18260438,38.46940161,38.46940161,39.18260438
110N04823,2017,6.47555568,17.0373456,13.30960488,12.95462256,12.95462256,17.0373456
110N04823,2018,6.3774412,16.779204,13.1079442,12.7583404,12.7583404,16.779204
110N04823,2019,8.938422775,23.51720925,18.37168596,17.88169218,17.88169218,23.51720925
110N04823,2020,7.786868615,20.48744205,16.0048264,15.57795946,15.57795946,20.48744205
110N04824,2017,6.47555568,17.0373456,13.30960488,12.95462256,12.95462256,17.0373456
110N04824,2018,6.3774412,16.779204,13.1079442,12.7583404,12.7583404,16.779204
110N04824,2019,8.938422775,23.51720925,18.37168596,17.88169218,17.88169218,23.51720925
110N04824,2020,7.786868615,20.48744205,16.0048264,15.57795946,15.57795946,20.48744205
110N04827,2017,10.72306103,14.57397645,18.55222065,14.6103561,14.6103561,18.55222065
110N04827,2018,10.73021815,14.58370388,18.56460337,14.62010781,14.62010781,18.56460337
110N04827,2019,11.05607796,15.02658797,19.1283811,15.06409743,15.06409743,19.1283811
110N04827,2020,9.892834235,13.44559476,17.11582571,13.47915774,13.47915774,17.11582571
110N04828,2017,11.92419542,16.20646781,20.63033159,16.24692249,16.24692249,20.63033159
110N04828,2018,11.92419542,16.20646781,20.63033159,16.24692249,16.24692249,20.63033159
110N04828,2019,12.40161793,16.8553445,21.45633152,16.89741891,16.89741891,21.45633152
110N04828,2020,11.1482786,15.15190013,19.2878996,15.1897224,15.1897224,19.2878996
110N04847,2017,8.45220649,7.221105463,11.37755346,8.760405186,8.760405186,11.37755346
110N04847,2018,8.6018569,7.348958633,11.57899855,8.9155124,8.9155124,11.57899855
110N04847,2019,8.42665642,7.199276873,11.34316039,8.733923464,8.733923464,11.34316039
110N04847,2020,4.291803425,3.666683392,5.777216038,4.448298443,4.448298443,5.777216038
110N04848,2017,24.02502699,20.97429453,34.26486708,25.64323881,25.64323881,34.26486708
110N04848,2018,24.72083152,21.5817448,35.25723433,26.38590944,26.38590944,35.25723433
110N04848,2019,25.45263613,22.2206238,36.30094543,27.16700493,27.16700493,36.30094543
110N04848,2020,19.01747696,16.6026104,27.12302135,20.29840398,20.29840398,27.12302135
110N04849,2017,28.70503543,25.06002878,40.9395679,30.63847043,30.63847043,40.9395679
110N04849,2018,29.53598775,25.78546558,42.12468503,31.52539175,31.52539175,42.12468503
110N04849,2019,25.47742305,22.24226325,36.33629693,27.19346139,27.19346139,36.33629693
110N04849,2020,19.03577208,16.61858238,27.14911415,20.31793136,20.31793136,27.14911415
110N04850,2017,24.57438508,21.02436248,28.91611845,24.29344207,24.29344207,28.91611845
110N04850,2018,24.81438295,21.22969018,29.19851848,24.5306962,24.5306962,29.19851848
